pair_id,row_index,baseline_row_index,prompt_id,seed_idx,seed,original_prompt,intervention_prompt,baseline_audio_path,intervention_audio_path,baseline_ratio,intervention_ratio,baseline_present,intervention_present,steps,cfg_scale,duration_s_requested,baseline_clap_original_prompt,baseline_duration_s,baseline_sample_rate,baseline_rms,baseline_loudness_dbfs,baseline_peak,baseline_near_silent,baseline_spectral_centroid_hz,baseline_spectral_flatness,baseline_prompt_diversity,intervention_clap_original_prompt,intervention_duration_s,intervention_sample_rate,intervention_rms,intervention_loudness_dbfs,intervention_peak,intervention_near_silent,intervention_spectral_centroid_hz,intervention_spectral_flatness,intervention_prompt_diversity,delta_clap_original_prompt,delta_loudness_dbfs,delta_spectral_centroid_hz,delta_prompt_diversity,delta_present
sa3pair_022,22,62,held_out_0021,6,2026071506,Progressive metal mood. Around 130 bpm. Lyrics: I baked the same bread / for a week / we played that record so many times / the needle wore a path,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. Progressive metal mood. Around 130 bpm. Lyrics: I baked the same bread / for a week / we played that record so many times / the needle wore a path The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0021/sa3_held_out_0021_s06_2026071506.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0021/sa3_vocal_boost_held_out_0021_s06_2026071506.wav,0.9918119689018412,0.9997679903179586,1,1,4,1.0,8.0,0.4171414375305176,8.0,44100,0.15607227380878877,-16.1334848473171,0.83837890625,False,1879.6400473901317,0.07737713450277729,0.3561271099107606,0.24626334011554718,8.0,44100,0.13879892082281886,-17.15227821112714,0.729736328125,False,1713.381423889993,0.07764060221424669,0.17367208642618992,-0.1708780974149704,-1.0187933638100404,-166.2586235001388,-0.18245502348457066,0
sa3pair_023,23,63,held_out_0021,7,2026071507,Progressive metal mood. Around 130 bpm. Lyrics: I baked the same bread / for a week / we played that record so many times / the needle wore a path,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. Progressive metal mood. Around 130 bpm. Lyrics: I baked the same bread / for a week / we played that record so many times / the needle wore a path The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0021/sa3_held_out_0021_s07_2026071507.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0021/sa3_vocal_boost_held_out_0021_s07_2026071507.wav,1.2282993509109828e-06,0.9994420257508511,0,1,4,1.0,8.0,0.4958467483520508,8.0,44100,0.12029457883193762,-18.39507888070522,0.723876953125,False,3968.2395206254364,0.25435250971744205,0.3561271099107606,0.33050620555877686,8.0,44100,0.1230407864593286,-18.199018031695687,0.779296875,False,3608.5712597059924,0.1868355376651043,0.17367208642618992,-0.16534054279327393,0.1960608490095339,-359.66826091944404,-0.18245502348457066,1
sa3pair_024,24,96,held_out_0166,0,2026072000,A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里 The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0166/sa3_held_out_0166_s00_2026072000.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0166/sa3_vocal_boost_held_out_0166_s00_2026072000.wav,1.8992806141533707e-06,0.8983121904065561,0,1,4,1.0,8.0,0.2948154807090759,8.0,44100,0.1401880735203316,-17.06577864673518,1.0,False,3355.2501610031877,0.26417474063380564,0.22092870729310177,0.32169610261917114,8.0,44100,0.13460932762889935,-17.418496900694926,0.72607421875,False,3603.706907133069,0.32685528515128776,0.23889535452638355,0.026880621910095215,-0.3527182539597469,248.45674612988114,0.017966647233281785,1
sa3pair_025,25,97,held_out_0166,1,2026072001,A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里 The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0166/sa3_held_out_0166_s01_2026072001.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0166/sa3_vocal_boost_held_out_0166_s01_2026072001.wav,0.002934221779024624,0.8797407142555748,0,1,4,1.0,8.0,0.3267708420753479,8.0,44100,0.1493222129811819,-16.5175116475648,0.986572265625,False,3342.191439088364,0.2561712246898755,0.22092870729310177,0.3766070008277893,8.0,44100,0.11809129165781287,-18.555642542971263,0.6220703125,False,2636.528007970569,0.16481047639555915,0.23889535452638355,0.049836158752441406,-2.0381308954064643,-705.663431117795,0.017966647233281785,1
sa3pair_026,26,98,held_out_0166,2,2026072002,A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里 The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0166/sa3_held_out_0166_s02_2026072002.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0166/sa3_vocal_boost_held_out_0166_s02_2026072002.wav,0.4330277258411013,0.9999677641917816,1,1,4,1.0,8.0,0.3911516070365906,8.0,44100,0.11659725085522653,-18.666233786133642,0.765869140625,False,4537.698404807486,0.42143229311090596,0.22092870729310177,0.35365810990333557,8.0,44100,0.10490700106727203,-19.58391055578084,0.4610595703125,False,2763.9609573922385,0.1568913068121291,0.23889535452638355,-0.037493497133255005,-0.9176767696471977,-1773.737447415248,0.017966647233281785,0
sa3pair_027,27,99,held_out_0166,3,2026072003,A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里 The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0166/sa3_held_out_0166_s03_2026072003.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0166/sa3_vocal_boost_held_out_0166_s03_2026072003.wav,2.081639032676486e-06,0.8801164498979849,0,1,4,1.0,8.0,0.3250437378883362,8.0,44100,0.15653296532099156,-16.10788375028997,0.96533203125,False,3788.985853943272,0.330144934582959,0.22092870729310177,0.4091836214065552,8.0,44100,0.13028817306562368,-17.701900113293664,0.87646484375,False,4123.352024284788,0.3930131798834151,0.23889535452638355,0.084139883518219,-1.5940163630036928,334.36617034151595,0.017966647233281785,1
sa3pair_028,28,100,held_out_0166,4,2026072004,A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里 The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0166/sa3_held_out_0166_s04_2026072004.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0166/sa3_vocal_boost_held_out_0166_s04_2026072004.wav,9.672858787316569e-06,0.9129138866657625,0,1,4,1.0,8.0,0.3972063660621643,8.0,44100,0.1269668159284265,-17.926195430065807,0.987060546875,False,3731.948175756841,0.28202764475801045,0.22092870729310177,0.3312597870826721,8.0,44100,0.14619425169374287,-16.701394066956745,0.779541015625,False,2412.0573024730224,0.13283188993397865,0.23889535452638355,-0.06594657897949219,1.2248013631090622,-1319.8908732838186,0.017966647233281785,1
sa3pair_029,29,101,held_out_0166,5,2026072005,A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里 The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0166/sa3_held_out_0166_s05_2026072005.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0166/sa3_vocal_boost_held_out_0166_s05_2026072005.wav,0.04648177765413251,0.9940594232607166,0,1,4,1.0,8.0,0.4154517948627472,8.0,44100,0.13895179948879363,-17.142716490795465,0.969482421875,False,3165.1122855726894,0.24282887555148536,0.22092870729310177,0.35049039125442505,8.0,44100,0.12292858916112495,-18.2069420540665,0.671875,False,2090.296169554583,0.12699225815595697,0.23889535452638355,-0.06496140360832214,-1.0642255632710338,-1074.8161160181066,0.017966647233281785,1
sa3pair_030,30,102,held_out_0166,6,2026072006,A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里 The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0166/sa3_held_out_0166_s06_2026072006.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0166/sa3_vocal_boost_held_out_0166_s06_2026072006.wav,1.6682578637340544e-05,0.9907216743465299,0,1,4,1.0,8.0,0.3248131275177002,8.0,44100,0.1789506571945578,-14.945334046575276,0.800048828125,False,3460.6368892067085,0.28383351101042426,0.22092870729310177,0.3411399722099304,8.0,44100,0.169150856113845,-15.434515995997355,0.84423828125,False,3103.969613782118,0.21312417777099057,0.23889535452638355,0.016326844692230225,-0.48918194942207904,-356.66727542459057,0.017966647233281785,1
sa3pair_031,31,103,held_out_0166,7,2026072007,A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里,"Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A leftfield electronic tune at mid-tempo around 105 bpm. Lyrics in Chinese (Mandarin). Lyrics: 周末的电梯里 The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0166/sa3_held_out_0166_s07_2026072007.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0166/sa3_vocal_boost_held_out_0166_s07_2026072007.wav,0.000861055070800433,0.9370952938689838,0,1,4,1.0,8.0,0.42039671540260315,8.0,44100,0.14313585654792874,-16.88503117522282,0.8837890625,False,3656.684687705091,0.3137581309827317,0.22092870729310177,0.37183696031570435,8.0,44100,0.13360189918583013,-17.483747364146037,0.804931640625,False,2369.1211749193685,0.13127621504820855,0.23889535452638355,-0.048559755086898804,-0.5987161889232162,-1287.5635127857227,0.017966647233281785,1
sa3pair_032,32,120,held_out_0240,0,2026072300,"A doomy metal cut at a gentle tempo around 75 bpm, featuring down-tuned bass walking under a half-time groove, in verse-chorus form, with an instrumental coda built on the opening motif, in English. Lyrics: I called my mother from a payphone / she asked which city","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A doomy metal cut at a gentle tempo around 75 bpm, featuring down-tuned bass walking under a half-time groove, in verse-chorus form, with an instrumental coda built on the opening motif, in English. Lyrics: I called my mother from a payphone / she asked which city The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0240/sa3_held_out_0240_s00_2026072300.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0240/sa3_vocal_boost_held_out_0240_s00_2026072300.wav,1.5800555915062666e-06,0.36445395537125747,0,1,4,1.0,8.0,0.25678667426109314,8.0,44100,0.1509982763212464,-16.42056020492388,0.973876953125,False,4279.959435231781,0.29889258320830114,0.15035904092448094,0.42191416025161743,8.0,44100,0.1023913747128842,-19.794732521963475,0.8017578125,False,5497.15896188934,0.4494408855752043,0.2611512520483562,0.1651274859905243,-3.3741723170395943,1217.1995266575595,0.11079221112387527,1
sa3pair_033,33,121,held_out_0240,1,2026072301,"A doomy metal cut at a gentle tempo around 75 bpm, featuring down-tuned bass walking under a half-time groove, in verse-chorus form, with an instrumental coda built on the opening motif, in English. Lyrics: I called my mother from a payphone / she asked which city","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A doomy metal cut at a gentle tempo around 75 bpm, featuring down-tuned bass walking under a half-time groove, in verse-chorus form, with an instrumental coda built on the opening motif, in English. Lyrics: I called my mother from a payphone / she asked which city The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0240/sa3_held_out_0240_s01_2026072301.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0240/sa3_vocal_boost_held_out_0240_s01_2026072301.wav,9.879277514664582e-07,0.9891427911130782,0,1,4,1.0,8.0,0.24431106448173523,8.0,44100,0.11202895185433229,-19.013394545574258,0.92138671875,False,3956.841313447358,0.2685651976676479,0.15035904092448094,0.32998034358024597,8.0,44100,0.07399722794100468,-22.61569098713041,0.71728515625,False,4610.012289588036,0.39577714186430923,0.2611512520483562,0.08566927909851074,-3.6022964415561525,653.1709761406778,0.11079221112387527,1
sa3pair_034,34,122,held_out_0240,2,2026072302,"A doomy metal cut at a gentle tempo around 75 bpm, featuring down-tuned bass walking under a half-time groove, in verse-chorus form, with an instrumental coda built on the opening motif, in English. Lyrics: I called my mother from a payphone / she asked which city","Clear lead human singing with audible vocals, prominent sung vocal melody, lead voice present throughout, intelligible vocal line. A doomy metal cut at a gentle tempo around 75 bpm, featuring down-tuned bass walking under a half-time groove, in verse-chorus form, with an instrumental coda built on the opening motif, in English. Lyrics: I called my mother from a payphone / she asked which city The human voice must be clearly audible and central in the mix.",paper_prep/sao/stable_audio_3_medium/prevalence/audio/held_out_0240/sa3_held_out_0240_s02_2026072302.wav,paper_prep/sao/stable_audio_3_medium/intervention/vocal_boost/audio/held_out_0240/sa3_vocal_boost_held_out_0240_s02_2026072302.wav,0.0069764004845001126,0.4202014499029608,0,1,4,1.0,8.0,0.2582637071609497,8.0,44100,0.18137899836658844,-14.82826001492633,1.0,False,4107.505147449685,0.291399237512021,0.15035904092448094,0.25455665588378906,8.0,44100,0.13534382381525395,-17.37123115459712,0.883056640625,False,4690.417673838882,0.39175119041304884,0.2611512520483562,-0.0037070512771606445,-2.5429711396707884,582.9125263891974,0.11079221112387527,1
