task_id,original_task_id,prompt_rank,prompt_id,condition,seed_idx,seed,cfg_scale,duration_seconds,corrected_full_text,corrected_text_sha256,output_path,analysis_role,invalid_predecessor_path,seed_policy
w2fact_01_2_08_positive_v2,w2fact_01_2_08,1,held_out_0094,positive_text,8,2034001008,5.0,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0094/positive_text_v2_s08_2034001008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0094/positive_text_s08_2034001008.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_2_09_positive_v2,w2fact_01_2_09,1,held_out_0094,positive_text,9,2034001009,5.0,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0094/positive_text_v2_s09_2034001009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0094/positive_text_s09_2034001009.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_2_10_positive_v2,w2fact_01_2_10,1,held_out_0094,positive_text,10,2034001010,5.0,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0094/positive_text_v2_s10_2034001010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0094/positive_text_s10_2034001010.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_2_11_positive_v2,w2fact_01_2_11,1,held_out_0094,positive_text,11,2034001011,5.0,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0094/positive_text_v2_s11_2034001011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0094/positive_text_s11_2034001011.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_2_12_positive_v2,w2fact_01_2_12,1,held_out_0094,positive_text,12,2034001012,5.0,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0094/positive_text_v2_s12_2034001012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0094/positive_text_s12_2034001012.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_2_13_positive_v2,w2fact_01_2_13,1,held_out_0094,positive_text,13,2034001013,5.0,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0094/positive_text_v2_s13_2034001013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0094/positive_text_s13_2034001013.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_2_14_positive_v2,w2fact_01_2_14,1,held_out_0094,positive_text,14,2034001014,5.0,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0094/positive_text_v2_s14_2034001014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0094/positive_text_s14_2034001014.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_2_15_positive_v2,w2fact_01_2_15,1,held_out_0094,positive_text,15,2034001015,5.0,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0094/positive_text_v2_s15_2034001015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0094/positive_text_s15_2034001015.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_00_positive_v2,w2fact_01_5_00,1,held_out_0094,positive_sampler,0,2034001000,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s00_2034001000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s00_2034001000.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_01_positive_v2,w2fact_01_5_01,1,held_out_0094,positive_sampler,1,2034001001,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s01_2034001001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s01_2034001001.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_02_positive_v2,w2fact_01_5_02,1,held_out_0094,positive_sampler,2,2034001002,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s02_2034001002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s02_2034001002.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_03_positive_v2,w2fact_01_5_03,1,held_out_0094,positive_sampler,3,2034001003,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s03_2034001003.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s03_2034001003.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_04_positive_v2,w2fact_01_5_04,1,held_out_0094,positive_sampler,4,2034001004,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s04_2034001004.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s04_2034001004.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_05_positive_v2,w2fact_01_5_05,1,held_out_0094,positive_sampler,5,2034001005,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s05_2034001005.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s05_2034001005.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_06_positive_v2,w2fact_01_5_06,1,held_out_0094,positive_sampler,6,2034001006,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s06_2034001006.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s06_2034001006.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_07_positive_v2,w2fact_01_5_07,1,held_out_0094,positive_sampler,7,2034001007,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s07_2034001007.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s07_2034001007.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_08_positive_v2,w2fact_01_5_08,1,held_out_0094,positive_sampler,8,2034001008,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s08_2034001008.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s08_2034001008.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_09_positive_v2,w2fact_01_5_09,1,held_out_0094,positive_sampler,9,2034001009,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s09_2034001009.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s09_2034001009.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_10_positive_v2,w2fact_01_5_10,1,held_out_0094,positive_sampler,10,2034001010,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s10_2034001010.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s10_2034001010.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_11_positive_v2,w2fact_01_5_11,1,held_out_0094,positive_sampler,11,2034001011,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s11_2034001011.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s11_2034001011.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_12_positive_v2,w2fact_01_5_12,1,held_out_0094,positive_sampler,12,2034001012,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s12_2034001012.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s12_2034001012.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_13_positive_v2,w2fact_01_5_13,1,held_out_0094,positive_sampler,13,2034001013,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s13_2034001013.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s13_2034001013.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_14_positive_v2,w2fact_01_5_14,1,held_out_0094,positive_sampler,14,2034001014,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s14_2034001014.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s14_2034001014.flac,exact_CRN_replacement_not_independent_observation
w2fact_01_5_15_positive_v2,w2fact_01_5_15,1,held_out_0094,positive_sampler,15,2034001015,7.5,15.0,"Something melancholic: a classical piece really driving, 175+ bpm. Instrumental. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",6afbae25a446f7366e98f55ad878400df664ffcf6877b3ea4f7b191ffd43f225,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_sampler/held_out_0094/positive_sampler_v2_s15_2034001015.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_sampler/held_out_0094/positive_sampler_s15_2034001015.flac,exact_CRN_replacement_not_independent_observation
w2fact_02_2_00_positive_v2,w2fact_02_2_00,2,held_out_0117,positive_text,0,2034002000,5.0,15.0,"An after-dinner folk piece at a brisk 145 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare, in alternating-section form. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",a4a0caeece953c88196d60f95892704cf8c86250090356abe9357de88ac1c793,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0117/positive_text_v2_s00_2034002000.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0117/positive_text_s00_2034002000.flac,exact_CRN_replacement_not_independent_observation
w2fact_02_2_01_positive_v2,w2fact_02_2_01,2,held_out_0117,positive_text,1,2034002001,5.0,15.0,"An after-dinner folk piece at a brisk 145 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare, in alternating-section form. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",a4a0caeece953c88196d60f95892704cf8c86250090356abe9357de88ac1c793,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0117/positive_text_v2_s01_2034002001.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0117/positive_text_s01_2034002001.flac,exact_CRN_replacement_not_independent_observation
w2fact_02_2_02_positive_v2,w2fact_02_2_02,2,held_out_0117,positive_text,2,2034002002,5.0,15.0,"An after-dinner folk piece at a brisk 145 bpm, featuring acoustic guitar, mandolin, upright bass, brushed snare, in alternating-section form. instrumental arrangement led by synthesizer, drums, bass, and melodic instruments.",a4a0caeece953c88196d60f95892704cf8c86250090356abe9357de88ac1c793,paper_prep/w2_execution_20260712/factorial/audio_positive_v2/positive_text/held_out_0117/positive_text_v2_s02_2034002002.flac,PRIMARY_CORRECTED_POSITIVE_ONLY_REPLACEMENT,paper_prep/w2_execution_20260712/factorial/audio/positive_text/held_out_0117/positive_text_s02_2034002002.flac,exact_CRN_replacement_not_independent_observation
