rating_id,label_a_voice_presence,confidence_1_to_5,notes,rating_source,bundle_rating_id,judge_validation_status,judge_model_id,judge_gold_set_hash,judge_calibration_metrics,judge_raw_response_ledger,judge_raw_response_ledger_sha256,label_b_constraint
aprime_0048_f29546b533f8,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0049_e0aac6d99ffa,yes,5,,pi:Richard,r_4944a1eb7f36a6bb6fb7,,,,,,,
aprime_0050_c42dda9a60cb,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0051_63864ca8c042,yes,5,,pi:Richard,r_f9849bdd45e9f33e65db,,,,,,,
aprime_0052_92665bfc8b1a,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0053_20089bccb36c,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0054_d34f3c1d43d2,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0055_5a6e0edd58e5,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0056_3b7f4fe8190d,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0057_6d75e244740a,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0058_8a0ed4bf138e,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0059_b097d39b3b5b,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0060_60ead770babb,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0061_807245d3f7d8,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0062_97cef612806f,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0063_56b5368cbb05,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0064_57bc5f2e1e77,yes,5,,pi:Richard,r_0fceafab6d24303b7a87,,,,,,,
aprime_0065_944e6b35fa73,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0066_863db45703ed,no,5,,pi:Richard,r_b5fea33560d85cff30a3,,,,,,,
aprime_0067_6544e579a28e,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0068_0a99c17d1e79,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0069_58b473a79c94,yes,5,,pi:Richard,r_746883ad4c2489848adb,,,,,,,
aprime_0070_7af88f8e05ab,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0071_a6902228de1a,yes,5,,pi:Richard,r_281d1a2d7c1d5ef78436,,,,,,,
aprime_0072_8bbd84c662c3,yes,5,,pi:Richard,r_7846b44a2c91b9914288,,,,,,,
aprime_0073_bd22da18a88b,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0074_703670b1bd72,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0075_1b2aad741e6c,yes,5,,pi:Richard,r_26466079dd74822ad0c3,,,,,,,
aprime_0076_711e802aa637,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0077_edcc25697b07,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0078_df07bb63c7f8,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0079_ffe389d40953,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0080_dcceecdfd00f,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0081_8487c07f9274,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0082_0aa4eaa0896c,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0083_83e193e56a5d,yes,5,,pi:Richard,r_6cf28d2cf398b7f2e014,,,,,,,
aprime_0084_e57547bd05df,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0085_c3ce8f01fb25,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0086_ac0d5086a761,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0087_9db027afddca,unsure,3,,pi:Richard,r_571684cd2b01b505bbf8,,,,,,,
aprime_0088_c1fc76d6b180,no,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
aprime_0089_0605fcbde128,yes,5,,pi:Richard,r_8499078d4ec65bf8279c,,,,,,,
aprime_0090_cda7942f8b50,yes,5,,pi:Richard,r_4e11e07e0409b349e46e,,,,,,,
aprime_0091_bad65b58604c,yes,,,judge:Qwen3-Omni-30B-A3B-Instruct:validated:2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,,PASS,Qwen3-Omni-30B-A3B-Instruct,2b2008a63ff4a9e95c20384062baa510575c292bfa3809fc33abac128d380594,"{""abstention_rate"": 0.0, ""balanced_accuracy"": 0.9507049553608808, ""mcc"": 0.9461842088410681, ""sensitivity"": 0.9914210137502085, ""specificity"": 0.9099888969715532}",/XYFS02/HDD_POOL/paratera_xy/pxy1289/HaocunYe/Research/AudioDiffusion/orbit-research/adsr_phase2_20260604/paper_prep/t7_judge_gold_20260713/judge_completion/A_PRIME_ALL_JUDGE_RAW_RESPONSES.jsonl,7c7da235e3399ce9e4ec60b851575909140be66301616f183dfb1f3710c1e398,unsure
